nomphoto,oiv,s,sq,n,fn,tn,ligne,colonne,exp,sheet
Exp21DM13-Inoc2-P7,1.0,1.0,3.0,0.0,,,b,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P7,1.0,1.0,3.0,0.0,,,c,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P7,1.0,1.0,3.0,0.0,,,a,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P7,1.0,1.0,3.0,0.0,,,b,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P7,1.0,1.0,3.0,0.0,,,c,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P8,3.0,1.0,1.0,0.0,,,a,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P8,5.0,1.0,1.0,0.0,,,b,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P8,5.0,1.0,1.0,0.0,,,c,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P8,1.0,1.0,1.0,0.0,,,a,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P8,1.0,1.0,1.0,0.0,,,b,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P8,1.0,1.0,1.0,0.0,,,c,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P8,3.0,1.0,3.0,0.0,,,a,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P8,3.0,1.0,3.0,0.0,,,b,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P8,3.0,1.0,3.0,0.0,,,c,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P8,1.0,1.0,3.0,0.0,,,a,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P8,1.0,1.0,3.0,0.0,,,b,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P8,1.0,1.0,3.0,0.0,,,c,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P9,7.0,1.0,9.0,0.0,,,a,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P9,7.0,1.0,9.0,0.0,,,b,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P9,7.0,1.0,9.0,0.0,,,c,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P9,7.0,1.0,9.0,1.0,7.0,7.0,a,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P9,7.0,1.0,9.0,1.0,7.0,7.0,b,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P9,7.0,1.0,9.0,1.0,7.0,7.0,c,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P9,1.0,1.0,1.0,0.0,,,a,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P9,1.0,1.0,1.0,0.0,,,b,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P9,1.0,1.0,3.0,0.0,,,c,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P9,5.0,1.0,5.0,0.0,,,a,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P9,3.0,1.0,5.0,0.0,,,b,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P9,5.0,1.0,5.0,0.0,,,c,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P10,5.0,1.0,3.0,1.0,5.0,5.0,a,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P10,3.0,1.0,3.0,0.0,,,b,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P10,5.0,1.0,5.0,1.0,7.0,5.0,c,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P10,7.0,1.0,9.0,1.0,5.0,7.0,a,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P10,7.0,1.0,9.0,1.0,5.0,7.0,b,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P10,7.0,1.0,9.0,1.0,5.0,7.0,c,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P10,9.0,0.0,,1.0,9.0,7.0,a,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P10,9.0,0.0,,1.0,5.0,7.0,b,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P10,7.0,1.0,9.0,1.0,5.0,7.0,c,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P10,1.0,1.0,3.0,0.0,,,a,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P10,1.0,1.0,3.0,0.0,,,b,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P10,1.0,1.0,3.0,0.0,,,c,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P11,9.0,0.0,,1.0,5.0,7.0,a,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P11,7.0,1.0,9.0,1.0,5.0,7.0,b,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P11,7.0,1.0,9.0,1.0,5.0,7.0,c,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P11,7.0,1.0,9.0,1.0,9.0,7.0,a,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P11,7.0,1.0,9.0,1.0,9.0,7.0,b,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P11,7.0,1.0,9.0,1.0,9.0,7.0,c,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P11,5.0,1.0,5.0,1.0,5.0,5.0,a,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P11,5.0,1.0,5.0,1.0,5.0,5.0,b,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P11,5.0,1.0,5.0,1.0,5.0,5.0,c,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P11,7.0,1.0,9.0,1.0,9.0,7.0,a,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P11,7.0,1.0,9.0,1.0,5.0,5.0,b,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P11,7.0,1.0,9.0,1.0,5.0,5.0,c,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P12,7.0,1.0,7.0,0.0,,,a,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P12,7.0,1.0,7.0,0.0,,,b,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P12,7.0,1.0,7.0,0.0,,,c,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P12,7.0,1.0,5.0,1.0,5.0,5.0,a,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P12,7.0,1.0,5.0,1.0,5.0,5.0,b,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P12,7.0,1.0,5.0,1.0,5.0,5.0,c,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P12,7.0,1.0,9.0,1.0,7.0,5.0,a,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P12,7.0,1.0,9.0,1.0,3.0,5.0,b,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P12,7.0,1.0,9.0,1.0,3.0,5.0,c,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P12,5.0,1.0,5.0,0.0,,,a,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P12,5.0,1.0,5.0,0.0,,,b,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P12,5.0,1.0,5.0,0.0,,,c,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P13,5.0,1.0,5.0,0.0,,,a,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P13,5.0,1.0,5.0,0.0,,,b,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P13,5.0,1.0,5.0,0.0,,,c,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P13,5.0,1.0,5.0,0.0,,,a,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P13,5.0,1.0,5.0,0.0,,,b,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P13,5.0,1.0,5.0,0.0,,,c,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P13,3.0,1.0,3.0,0.0,,,a,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P13,3.0,1.0,3.0,0.0,,,b,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P13,3.0,1.0,3.0,0.0,,,c,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P13,7.0,1.0,7.0,1.0,5.0,5.0,a,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P13,7.0,1.0,7.0,1.0,5.0,5.0,b,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P13,7.0,1.0,7.0,1.0,5.0,5.0,c,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P14,1.0,1.0,3.0,0.0,,,a,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P14,3.0,1.0,3.0,0.0,,,b,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P14,1.0,1.0,3.0,0.0,,,c,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P14,3.0,1.0,3.0,0.0,,,a,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P14,1.0,1.0,3.0,0.0,,,b,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P14,1.0,1.0,3.0,0.0,,,c,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P14,3.0,1.0,3.0,0.0,,,a,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P14,3.0,1.0,3.0,0.0,,,b,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P14,3.0,1.0,3.0,0.0,,,c,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P14,1.0,1.0,3.0,0.0,,,a,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P14,1.0,1.0,3.0,0.0,,,b,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P14,1.0,1.0,3.0,0.0,,,c,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P15,1.0,1.0,3.0,0.0,,,a,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P15,1.0,1.0,3.0,0.0,,,b,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P15,1.0,1.0,3.0,0.0,,,c,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P15,1.0,1.0,3.0,0.0,,,a,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P15,1.0,1.0,3.0,0.0,,,b,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P15,1.0,1.0,3.0,0.0,,,c,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P15,7.0,1.0,9.0,1.0,5.0,7.0,a,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P15,7.0,1.0,7.0,1.0,5.0,7.0,b,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P15,7.0,1.0,7.0,1.0,5.0,7.0,c,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P15,7.0,1.0,7.0,1.0,3.0,7.0,a,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P15,7.0,1.0,7.0,1.0,3.0,7.0,b,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P15,7.0,1.0,7.0,1.0,3.0,7.0,c,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P16,3.0,1.0,3.0,0.0,,,a,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P16,3.0,1.0,3.0,0.0,,,b,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P16,3.0,1.0,3.0,0.0,,,c,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P16,7.0,1.0,7.0,1.0,7.0,5.0,a,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P16,7.0,1.0,7.0,1.0,7.0,5.0,b,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P16,7.0,1.0,7.0,1.0,7.0,5.0,c,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P16,1.0,1.0,3.0,0.0,,,a,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P16,1.0,1.0,3.0,0.0,,,b,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P16,1.0,1.0,3.0,0.0,,,c,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P16,7.0,1.0,7.0,0.0,,,a,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P16,7.0,1.0,7.0,0.0,,,b,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P16,7.0,1.0,7.0,0.0,,,c,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P17,7.0,1.0,7.0,0.0,,,a,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P17,7.0,1.0,7.0,0.0,,,b,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P17,7.0,1.0,7.0,0.0,,,c,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P17,7.0,1.0,5.0,1.0,5.0,5.0,a,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P17,7.0,1.0,5.0,1.0,5.0,5.0,b,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P17,7.0,1.0,5.0,1.0,5.0,5.0,c,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P17,9.0,0.0,,1.0,3.0,7.0,a,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P17,9.0,0.0,,1.0,3.0,7.0,b,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P17,9.0,0.0,,1.0,3.0,7.0,c,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P17,7.0,1.0,9.0,1.0,5.0,5.0,a,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P17,7.0,1.0,9.0,1.0,5.0,5.0,b,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P17,7.0,1.0,7.0,1.0,5.0,5.0,c,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P18,7.0,1.0,5.0,0.0,,,a,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P18,7.0,1.0,5.0,0.0,,,b,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P18,7.0,1.0,5.0,0.0,,,c,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P18,7.0,1.0,5.0,0.0,,,a,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P18,5.0,1.0,7.0,0.0,,,b,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P18,5.0,1.0,7.0,0.0,,,c,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P18,7.0,1.0,9.0,1.0,5.0,5.0,a,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P18,7.0,1.0,9.0,1.0,5.0,5.0,b,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P18,7.0,1.0,9.0,1.0,5.0,5.0,c,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P18,7.0,1.0,5.0,1.0,7.0,5.0,a,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P18,7.0,1.0,5.0,1.0,7.0,5.0,b,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P18,7.0,1.0,5.0,1.0,7.0,5.0,c,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P19,7.0,1.0,7.0,1.0,7.0,5.0,a,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P19,7.0,1.0,7.0,1.0,5.0,5.0,b,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P19,7.0,1.0,7.0,1.0,3.0,5.0,c,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P19,3.0,1.0,5.0,0.0,,,a,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P19,3.0,1.0,5.0,0.0,,,b,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P19,3.0,1.0,5.0,0.0,,,c,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P19,1.0,1.0,3.0,0.0,,,a,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P19,1.0,1.0,5.0,0.0,,,b,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P19,1.0,1.0,5.0,0.0,,,c,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P19,7.0,1.0,9.0,1.0,3.0,5.0,a,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P19,7.0,1.0,9.0,1.0,3.0,5.0,b,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P19,7.0,1.0,9.0,1.0,3.0,5.0,c,4.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P20,7.0,1.0,9.0,0.0,,,a,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P20,7.0,1.0,9.0,0.0,,,b,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P20,7.0,1.0,9.0,0.0,,,c,1.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P20,1.0,1.0,3.0,0.0,,,a,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P20,1.0,1.0,3.0,0.0,,,b,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P20,1.0,1.0,3.0,0.0,,,c,2.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P20,1.0,1.0,3.0,0.0,,,a,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P20,1.0,1.0,3.0,0.0,,,b,3.0,Exp21DM13_inoc2_saisie,6dpi
Exp21DM13-Inoc2-P20,1.0,1.0,3.0,0.0,,,c,3.0,Exp21DM13_inoc2_saisie,6dpi
