nomphoto,oiv,s,sq,n,fn,tn,ligne,colonne,exp,sheet
Exp20DM03-Inoc-P5,3.0,1.0,1.0,0.0,,,a,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc-P5,3.0,1.0,1.0,0.0,,,b,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc-P5,3.0,1.0,1.0,0.0,,,c,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc-P6,1.0,1.0,3.0,0.0,,,a,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc-P6,1.0,1.0,3.0,0.0,,,b,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc-P6,1.0,1.0,3.0,0.0,,,c,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P7,3.0,1.0,3.0,0.0,,,a,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P7,1.0,1.0,3.0,0.0,,,b,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P7,3.0,1.0,3.0,0.0,,,c,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P7,1.0,1.0,3.0,0.0,,,a,2,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P7,1.0,1.0,3.0,0.0,,,b,2,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P7,3.0,1.0,3.0,0.0,,,c,2,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P7,5.0,1.0,5.0,1.0,3.0,5.0,a,3,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P7,5.0,1.0,3.0,1.0,5.0,5.0,b,3,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P7,5.0,1.0,5.0,1.0,5.0,5.0,c,3,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P7,7.0,1.0,5.0,1.0,3.0,5.0,a,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P7,7.0,1.0,5.0,1.0,3.0,5.0,b,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P7,7.0,1.0,5.0,1.0,3.0,5.0,c,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P8,3.0,1.0,3.0,1.0,7.0,5.0,a,2,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P8,1.0,1.0,3.0,1.0,7.0,5.0,b,2,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P8,3.0,1.0,3.0,1.0,7.0,5.0,c,2,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P8,1.0,1.0,3.0,0.0,,,a,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P8,1.0,1.0,3.0,0.0,,,b,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P8,5.0,1.0,5.0,1.0,5.0,5.0,c,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P9,5.0,1.0,3.0,0.0,,,a,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P9,3.0,1.0,3.0,0.0,,,b,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P9,3.0,1.0,3.0,0.0,,,c,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P9,1.0,1.0,3.0,0.0,,,a,2,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P9,1.0,1.0,3.0,0.0,,,b,2,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P9,1.0,1.0,3.0,0.0,,,c,2,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P9,7.0,1.0,7.0,1.0,5.0,5.0,a,3,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P9,5.0,1.0,5.0,1.0,5.0,5.0,b,3,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P9,7.0,1.0,5.0,1.0,5.0,5.0,c,3,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P9,7.0,1.0,5.0,1.0,5.0,5.0,a,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P9,5.0,1.0,5.0,1.0,3.0,5.0,b,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P9,7.0,1.0,7.0,1.0,3.0,5.0,c,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P10,3.0,1.0,3.0,0.0,,,a,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P10,1.0,1.0,3.0,0.0,,,b,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P10,3.0,1.0,3.0,0.0,,,c,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P10,3.0,1.0,1.0,0.0,,,a,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P10,3.0,1.0,3.0,0.0,,,b,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P10,3.0,1.0,3.0,0.0,,,c,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P11,5.0,1.0,3.0,0.0,,,a,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P11,5.0,1.0,3.0,0.0,,,b,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P11,5.0,1.0,3.0,0.0,,,c,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P11,1.0,1.0,3.0,0.0,,,a,2,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P11,1.0,1.0,3.0,0.0,,,b,2,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P11,3.0,1.0,3.0,0.0,,,c,2,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P11,1.0,1.0,3.0,0.0,,,a,3,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P11,1.0,1.0,3.0,0.0,,,b,3,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P11,1.0,1.0,3.0,0.0,,,c,3,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P11,3.0,1.0,3.0,0.0,,,a,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P11,3.0,1.0,3.0,0.0,,,b,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P11,3.0,1.0,3.0,0.0,,,c,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P12,3.0,1.0,3.0,1.0,5.0,3.0,a,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P12,3.0,1.0,3.0,1.0,5.0,3.0,b,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P12,3.0,1.0,3.0,1.0,5.0,3.0,c,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P12,3.0,1.0,3.0,1.0,5.0,3.0,a,3,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P12,3.0,1.0,3.0,1.0,5.0,3.0,b,3,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P12,3.0,1.0,3.0,1.0,5.0,3.0,c,3,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P12,5.0,1.0,5.0,1.0,5.0,3.0,a,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P12,7.0,1.0,7.0,1.0,5.0,3.0,b,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P12,7.0,1.0,7.0,1.0,5.0,3.0,c,4,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P13,5.0,1.0,3.0,1.0,7.0,7.0,a,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P13,3.0,1.0,3.0,1.0,7.0,7.0,b,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P13,3.0,1.0,3.0,1.0,7.0,7.0,c,1,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P13,5.0,1.0,3.0,1.0,5.0,3.0,a,3,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P13,5.0,1.0,3.0,1.0,5.0,3.0,b,3,Exp20DM03_inoc1_saisie,fichier total
Exp20DM03-Inoc1-P13,5.0,1.0,3.0,1.0,5.0,3.0,c,3,Exp20DM03_inoc1_saisie,fichier total
