image_name;oiv;sporulation;densite_sporulation;necrose;surface_necrosee;taille_necrose;ligne;colonne;experiment;sheet
Exp16DM05_inoc1_T6_P38;7.0;1.0;9.0;1.0;7.0;7.0;b;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P38;7.0;1.0;9.0;1.0;7.0;7.0;c;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P38;9.0;0.0;;0.0;;;a;3;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P38;9.0;0.0;;0.0;;;b;3;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P38;9.0;0.0;;0.0;;;c;3;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P38;5.0;1.0;3.0;0.0;;;a;4;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P38;5.0;1.0;3.0;0.0;;;b;4;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P38;5.0;1.0;7.0;0.0;;;c;4;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P39;5.0;1.0;5.0;0.0;;;a;1;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P39;5.0;1.0;5.0;0.0;;;b;1;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P39;5.0;1.0;3.0;0.0;;;c;1;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P39;5.0;1.0;5.0;1.0;9.0;5.0;a;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P39;5.0;1.0;5.0;1.0;9.0;5.0;b;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P39;5.0;1.0;5.0;1.0;9.0;5.0;c;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P39;7.0;1.0;9.0;1.0;5.0;7.0;a;3;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P39;7.0;1.0;9.0;1.0;5.0;7.0;b;3;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P39;7.0;1.0;9.0;1.0;5.0;7.0;c;3;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P39;7.0;1.0;5.0;1.0;3.0;3.0;a;4;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P39;5.0;1.0;7.0;;3.0;1.0;b;4;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P39;5.0;1.0;7.0;1.0;3.0;1.0;c;4;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P40;7.0;1.0;5.0;0.0;;;a;1;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P40;7.0;1.0;5.0;0.0;;;b;1;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P40;7.0;1.0;5.0;0.0;;;c;1;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P40;3.0;1.0;3.0;0.0;;;a;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P40;3.0;1.0;3.0;0.0;;;b;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P40;3.0;1.0;3.0;0.0;;;c;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P40;7.0;1.0;5.0;0.0;;;a;3;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P40;7.0;1.0;5.0;0.0;;;b;3;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P40;7.0;1.0;5.0;0.0;;;c;3;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P40;7.0;1.0;7.0;1.0;7.0;7.0;a;4;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P40;7.0;1.0;9.0;1.0;7.0;7.0;b;4;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P40;7.0;1.0;9.0;1.0;7.0;7.0;c;4;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P41;9.0;0.0;;1.0;7.0;7.0;a;1;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P41;9.0;0.0;;1.0;7.0;7.0;b;1;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P41;9.0;0.0;;1.0;7.0;7.0;c;1;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P41;5.0;1.0;5.0;0.0;;;a;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P41;5.0;1.0;5.0;0.0;;;b;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P41;5.0;1.0;5.0;0.0;;;c;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P41;3.0;1.0;3.0;0.0;;;a;3;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P41;5.0;1.0;3.0;0.0;;;b;3;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P41;3.0;1.0;3.0;0.0;;;c;3;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P41;7.0;1.0;5.0;0.0;;;a;4;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P41;7.0;1.0;5.0;0.0;;;b;4;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P41;7.0;1.0;5.0;0.0;;;c;4;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P42;9.0;0.0;;1.0;5.0;7.0;a;1;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P42;7.0;1.0;9.0;1.0;5.0;7.0;b;1;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P42;9.0;0.0;;1.0;7.0;7.0;c;1;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P42;9.0;0.0;;1.0;7.0;7.0;a;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P42;9.0;0.0;;1.0;7.0;7.0;b;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P42;9.0;0.0;;1.0;7.0;7.0;c;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P42;5.0;1.0;3.0;0.0;;;a;3;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P42;3.0;1.0;3.0;0.0;;;b;3;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P42;5.0;1.0;3.0;0.0;;;c;3;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P42;3.0;1.0;3.0;0.0;;;a;4;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P42;5.0;1.0;3.0;0.0;;;b;4;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P42;5.0;1.0;3.0;0.0;;;c;4;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P43;3.0;1.0;1.0;0.0;;;a;1;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P43;3.0;1.0;1.0;0.0;;;b;1;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P43;3.0;1.0;1.0;0.0;;;c;1;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P43;7.0;1.0;9.0;1.0;5.0;7.0;a;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P43;7.0;1.0;9.0;1.0;5.0;7.0;b;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P43;7.0;1.0;9.0;1.0;5.0;7.0;c;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P43;9.0;0.0;;1.0;9.0;7.0;a;3;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P43;9.0;0.0;;1.0;9.0;7.0;b;3;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P43;9.0;0.0;;1.0;9.0;7.0;c;3;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P43;5.0;1.0;5.0;0.0;;;a;4;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P43;5.0;1.0;5.0;0.0;;;b;4;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P43;5.0;1.0;5.0;0.0;;;c;4;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P44;5.0;1.0;5.0;0.0;;;a;1;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P44;5.0;1.0;5.0;0.0;;;b;1;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P44;5.0;1.0;5.0;0.0;;;c;1;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P44;5.0;1.0;5.0;0.0;;;a;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P44;5.0;1.0;5.0;0.0;;;b;2;Exp16DM05_inoc1_saisie;fichier total
Exp16DM05_inoc1_T6_P44;5.0;1.0;5.0;0.0;;;c;2;Exp16DM05_inoc1_saisie;fichier total
