image_name;oiv;sporulation;densite_sporulation;necrose;surface_necrosee;taille_necrose;ligne;colonne;experiment;sheet
Exp20DM01_inoc1_T6_P04;9.0;;;1.0;;;c;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P04;3.0;;;0.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P04;3.0;;;0.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P04;3.0;;;0.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P05;5.0;;;0.0;;;a;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P05;5.0;;;0.0;;;b;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P05;3.0;;;0.0;;;c;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P05;3.0;;;0.0;;;a;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P05;3.0;;;0.0;;;b;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P05;5.0;;;0.0;;;c;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P05;1.0;;;0.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P05;1.0;;;0.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P05;1.0;;;0.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P05;3.0;;;0.0;;;a;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P05;1.0;;;0.0;;;b;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P05;1.0;;;0.0;;;c;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P06;3.0;;;0.0;;;a;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P06;3.0;;;0.0;;;b;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P06;3.0;;;0.0;;;c;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P06;7.0;;;1.0;;;a;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P06;7.0;;;1.0;;;b;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P06;7.0;;;1.0;;;c;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P06;9.0;;;1.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P06;9.0;;;1.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P06;9.0;;;1.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P07;9.0;;;1.0;;;a;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P07;9.0;;;1.0;;;b;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P07;7.0;;;;;;c;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P07;5.0;;;0.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P07;7.0;;;0.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P07;7.0;;;0.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P07;9.0;;;1.0;;;a;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P07;9.0;;;1.0;;;b;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P07;9.0;;;1.0;;;c;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P08;9.0;;;1.0;;;a;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P08;9.0;;;1.0;;;b;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P08;7.0;;;1.0;;;c;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P08;7.0;;;1.0;;;a;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P08;7.0;;;1.0;;;b;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P08;9.0;;;1.0;;;c;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P08;5.0;;;1.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P08;5.0;;;1.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P08;5.0;;;1.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P08;7.0;;;1.0;;;a;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P08;7.0;;;1.0;;;b;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P08;7.0;;;1.0;;;c;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P09;7.0;;;1.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P09;7.0;;;1.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P09;7.0;;;1.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P09;9.0;;;1.0;;;a;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P09;9.0;;;1.0;;;b;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P09;9.0;;;1.0;;;c;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P10;3.0;;;0.0;;;a;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P10;1.0;;;0.0;;;b;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P10;3.0;;;0.0;;;c;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P10;3.0;;;0.0;;;a;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P10;3.0;;;0.0;;;b;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P10;3.0;;;0.0;;;c;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P10;7.0;;;1.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P10;7.0;;;1.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P10;7.0;;;1.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P10;7.0;;;1.0;;;a;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P10;9.0;;;1.0;;;b;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P10;7.0;;;1.0;;;c;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P11;7.0;;;1.0;;;a;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P11;7.0;;;1.0;;;b;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P11;7.0;;;1.0;;;c;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P11;3.0;;;0.0;;;a;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P11;3.0;;;0.0;;;b;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P11;5.0;;;0.0;;;c;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P11;9.0;;;0.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P11;9.0;;;0.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P11;9.0;;;0.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P11;7.0;;;1.0;;;a;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P11;7.0;;;1.0;;;b;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P11;9.0;;;1.0;;;c;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P12;3.0;;;1.0;;;a;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P12;3.0;;;1.0;;;b;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P12;3.0;;;1.0;;;c;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P12;9.0;;;1.0;;;a;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P12;9.0;;;1.0;;;b;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P12;9.0;;;1.0;;;c;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P12;7.0;;;1.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P12;7.0;;;1.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P12;7.0;;;1.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P12;5.0;;;1.0;;;a;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P12;5.0;;;1.0;;;b;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P12;5.0;;;1.0;;;c;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P13;3.0;;;0.0;;;a;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P13;1.0;;;0.0;;;b;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P13;3.0;;;0.0;;;c;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P13;7.0;;;1.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P13;7.0;;;1.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P13;7.0;;;1.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P13;3.0;;;1.0;;;a;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P13;5.0;;;1.0;;;b;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P13;5.0;;;1.0;;;c;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P14;7.0;;;1.0;;;a;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P14;7.0;;;1.0;;;b;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P14;7.0;;;1.0;;;c;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P14;1.0;;;0.0;;;a;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P14;3.0;;;0.0;;;b;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P14;3.0;;;0.0;;;c;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P14;7.0;;;1.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P14;7.0;;;1.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P14;7.0;;;1.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P14;9.0;;;0.0;;;a;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P14;9.0;;;0.0;;;b;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P14;9.0;;;0.0;;;c;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P15;7.0;;;1.0;;;a;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P15;5.0;;;1.0;;;b;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P15;7.0;;;1.0;;;c;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P15;7.0;;;1.0;;;a;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P15;7.0;;;1.0;;;b;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P15;7.0;;;1.0;;;c;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P15;7.0;;;1.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P15;7.0;;;1.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P15;7.0;;;1.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P15;7.0;;;1.0;;;a;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P15;7.0;;;1.0;;;b;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P15;7.0;;;1.0;;;c;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P16;1.0;;;0.0;;;a;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P16;1.0;;;0.0;;;b;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P16;1.0;;;0.0;;;c;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P16;5.0;;;0.0;;;a;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P16;3.0;;;0.0;;;b;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P16;5.0;;;0.0;;;c;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P16;7.0;;;1.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P16;7.0;;;1.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P16;7.0;;;1.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P16;7.0;;;1.0;;;a;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P16;7.0;;;1.0;;;b;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P16;9.0;;;1.0;;;c;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P17;7.0;;;1.0;;;a;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P17;7.0;;;1.0;;;b;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P17;7.0;;;1.0;;;c;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P17;7.0;;;1.0;;;a;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P17;7.0;;;1.0;;;b;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P17;7.0;;;1.0;;;c;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P17;7.0;;;1.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P17;7.0;;;1.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P17;7.0;;;1.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P17;7.0;;;1.0;;;a;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P17;5.0;;;1.0;;;b;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P17;7.0;;;1.0;;;c;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P18;3.0;;;0.0;;;a;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P18;3.0;;;0.0;;;b;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P18;3.0;;;0.0;;;c;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P18;7.0;;;1.0;;;a;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P18;7.0;;;1.0;;;b;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P18;7.0;;;1.0;;;c;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P18;1.0;;;0.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P18;1.0;;;0.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P18;1.0;;;0.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P18;9.0;;;1.0;;;a;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P18;9.0;;;1.0;;;b;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P18;9.0;;;1.0;;;c;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P19;7.0;;;1.0;;;a;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P19;7.0;;;1.0;;;b;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P19;7.0;;;1.0;;;c;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P19;9.0;;;1.0;;;a;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P19;9.0;;;1.0;;;b;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P19;9.0;;;1.0;;;c;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P19;5.0;;;0.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P19;5.0;;;0.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P19;3.0;;;0.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P19;3.0;;;0.0;;;a;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P19;3.0;;;0.0;;;b;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P19;3.0;;;0.0;;;c;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P20;9.0;;;1.0;;;a;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P20;9.0;;;1.0;;;b;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P20;9.0;;;1.0;;;c;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P20;9.0;;;1.0;;;a;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P20;9.0;;;1.0;;;b;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P20;7.0;;;1.0;;;c;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P20;7.0;;;1.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P20;7.0;;;1.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P20;7.0;;;1.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P20;7.0;;;1.0;;;a;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P20;7.0;;;1.0;;;b;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P20;7.0;;;1.0;;;c;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P21;9.0;;;0.0;;;a;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P21;9.0;;;0.0;;;b;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P21;9.0;;;0.0;;;c;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P21;7.0;;;1.0;;;a;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P21;5.0;;;1.0;;;b;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P21;7.0;;;1.0;;;c;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P21;3.0;;;0.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P21;1.0;;;0.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P21;1.0;;;0.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P21;5.0;;;1.0;;;a;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P21;5.0;;;1.0;;;b;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P21;5.0;;;1.0;;;c;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P22;3.0;;;0.0;;;a;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P22;3.0;;;0.0;;;b;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P22;3.0;;;0.0;;;c;1;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P22;9.0;;;1.0;;;a;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P22;9.0;;;1.0;;;b;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P22;9.0;;;1.0;;;c;2;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P22;5.0;;;1.0;;;a;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P22;3.0;;;1.0;;;b;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P22;3.0;;;1.0;;;c;3;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P22;5.0;;;1.0;;;a;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P22;5.0;;;1.0;;;b;4;Exp20DM01_inoc1_saisie;fichier total
Exp20DM01_inoc1_T6_P22;5.0;;;1.0;;;c;4;Exp20DM01_inoc1_saisie;fichier total
